1	1575493711532	0.185	-0.135	9.827	Sitting2
2	1575493711580	0.154	-0.141	9.789	Sitting2
3	1575493711638	0.14	-0.142	9.78	Sitting2
4	1575493711705	0.169	-0.138	9.779	Sitting2
5	1575493711774	0.175	-0.142	9.789	Sitting2
6	1575493711842	0.15	-0.136	9.803	Sitting2
7	1575493711910	0.146	-0.138	9.79	Sitting2
8	1575493711978	0.175	-0.136	9.779	Sitting2
9	1575493712048	0.158	-0.145	9.792	Sitting2
10	1575493712107	0.167	-0.136	9.787	Sitting2
11	1575493712174	0.175	-0.142	9.792	Sitting2
12	1575493712242	0.154	-0.138	9.791	Sitting2
13	1575493712310	0.144	-0.142	9.788	Sitting2
14	1575493712379	0.159	-0.141	9.788	Sitting2
15	1575493712445	0.17	-0.138	9.79	Sitting2
16	1575493712503	0.161	-0.156	9.8	Sitting2
17	1575493712573	0.143	-0.124	9.78	Sitting2
18	1575493712640	0.161	-0.155	9.795	Sitting2
19	1575493712709	0.154	-0.138	9.799	Sitting2
20	1575493712777	0.152	-0.139	9.797	Sitting2
21	1575493712844	0.099	-0.154	9.794	Sitting2
22	1575493712913	0.05	-0.121	9.807	Sitting2
23	1575493712972	0.112	-0.121	9.768	Sitting2
24	1575493713039	0.271	-0.127	9.795	Sitting2
25	1575493713107	0.274	-0.143	9.802	Sitting2
26	1575493713175	0.117	-0.128	9.798	Sitting2
27	1575493713245	0.154	-0.08	9.768	Sitting2
28	1575493713311	0.262	-0.129	9.791	Sitting2
29	1575493713380	0.351	-0.117	9.765	Sitting2
30	1575493713438	0.401	-0.113	9.799	Sitting2
31	1575493713506	0.329	-0.125	9.784	Sitting2
32	1575493713574	0.281	-0.11	9.78	Sitting2
33	1575493713643	0.266	-0.114	9.788	Sitting2
34	1575493713710	0.254	-0.114	9.784	Sitting2
35	1575493713780	0.242	-0.1	9.798	Sitting2
36	1575493713847	0.21	-0.092	9.772	Sitting2
37	1575493713905	0.368	-0.118	9.771	Sitting2
38	1575493713972	0.473	-0.155	9.811	Sitting2
39	1575493714041	0.383	-0.104	9.756	Sitting2
40	1575493714110	0.248	-0.102	9.811	Sitting2
41	1575493714178	0.242	-0.115	9.765	Sitting2
42	1575493714245	0.287	-0.134	9.813	Sitting2
43	1575493714314	0.327	-0.101	9.767	Sitting2
44	1575493714372	0.38	-0.099	9.775	Sitting2
45	1575493714440	0.316	-0.109	9.793	Sitting2
46	1575493714508	0.271	-0.081	9.78	Sitting2
47	1575493714577	0.344	-0.11	9.788	Sitting2
48	1575493714644	0.418	-0.111	9.759	Sitting2
49	1575493714712	0.365	-0.118	9.793	Sitting2
50	1575493714780	0.326	-0.106	9.766	Sitting2
51	1575493714838	0.31	-0.115	9.799	Sitting2
52	1575493714906	0.365	-0.103	9.744	Sitting2
53	1575493714973	0.48	-0.123	9.778	Sitting2
54	1575493715042	0.477	-0.127	9.769	Sitting2
55	1575493715110	0.283	-0.182	9.817	Sitting2
56	1575493715178	0.114	-0.134	9.815	Sitting2
57	1575493715247	0.2	-0.085	9.779	Sitting2
58	1575493715304	0.389	-0.142	9.783	Sitting2
59	1575493715374	0.374	-0.126	9.748	Sitting2
60	1575493715442	0.391	-0.118	9.791	Sitting2
61	1575493715509	0.456	-0.133	9.755	Sitting2
62	1575493715577	0.406	-0.195	9.811	Sitting2
63	1575493715645	0.217	-0.125	9.794	Sitting2
64	1575493715703	0.152	-0.145	9.791	Sitting2
65	1575493715772	0.192	-0.13	9.776	Sitting2
66	1575493715840	0.325	-0.158	9.785	Sitting2
67	1575493715907	0.351	-0.155	9.782	Sitting2
68	1575493715975	0.373	-0.144	9.742	Sitting2
69	1575493716044	0.415	-0.158	9.897	Sitting2
